family,fund,regime,mode,im_regime,im_mode,im_flat,reanchor,scenario,c,seed,drawdown,client_defaults,cm_defaults,bcm_defaults,nbcm_defaults,deepest_waterfall,mutualised_l3,mutualised_l4,total_df,ccp_cash_used,im_open,im_peak,im_trough,im_mean,im_peak_to_trough,im_max_jump_pct,im_responsiveness,error
H2,gbm,stressed,tiered,static,static,0.05,1,gapped,3.5,46,-46.79878634251258,71,4,0,4,3,1,0,838274871.3647511,-172061533.66519165,6175563477.611958,12579133970.95432,6175563477.611958,9416505892.018213,2.036920843993749,0.35328020999473186,1.3969890874611164,
H2,gbm,stressed,tiered,static,static,0.05,1,gapped,1.5,46,-23.689365134232055,9,0,0,0,0,0,0,449759562.698195,0.0,7261382484.571533,13028010375.735046,7261382484.571533,10584344757.211872,1.7941501364810395,0.364729496047431,1.0699168416721079,
H2,gbm,stressed,tiered,static,static,0.05,1,gapped,1.75,46,-27.119099742673892,15,0,0,0,0,0,0,480980506.00293124,0.0,6983727421.390037,12344504563.315376,6983727421.390037,10731681232.643898,1.7676097330926948,0.36644462178037607,1.0341603476975714,
H2,gbm,stressed,tiered,static,static,0.05,1,gapped,2.0,46,-30.253101355762958,32,2,0,2,2,0,0,482452800.6714506,34385329.44702816,6844357392.519148,13128057654.872408,6844357392.519148,10640393789.61715,1.9180847670551682,0.3676149481570379,1.2368874715648812,
H2,gbm,stressed,tiered,static,static,0.05,1,gapped,2.25,46,-33.252678880055306,44,3,0,3,3,1,0,496421265.15669274,-16916465.181257248,6644934717.436688,12974656314.371344,6644934717.436688,10439454392.77366,1.9525633984522233,0.38824770755146076,1.2833387239350869,
H2,gbm,stressed,tiered,static,static,0.05,1,gapped,4.0,46,-51.3692053616008,72,5,1,4,4,1,1,450205005.81883425,-3962380211.295271,5841267222.714539,12830628303.861029,5841267222.714539,10216993059.024544,2.1965487649610407,0.4800743393170501,1.6120474161051073,
H2,gbm,stressed,tiered,flat12,flat,0.12,1,gapped,1.0,46,-16.538003610246953,0,0,0,0,0,0,0,482341678.3543382,0.0,7309261800.0,12795127560.0,7309261800.0,11151209769.23077,1.750536225149303,0.3956287104123155,1.01115810560768,
H2,gbm,stressed,tiered,flat12,flat,0.12,1,gapped,1.25,46,-20.182816760763533,3,0,0,0,0,0,0,482524014.1580739,0.0,6992066880.0,12805413660.0,6992066880.0,10863309996.0,1.8314203625008805,0.4521532294038926,1.120129063114578,
H2,gbm,stressed,tiered,flat12,flat,0.12,1,gapped,1.5,46,-23.723931328494064,12,1,0,1,2,0,0,402214808.5523068,30128846.642766,7359264000.0,13160864160.0,7359264000.0,10715710645.384615,1.7883397252768756,0.36472949604743077,1.062088779295991,
H2,gbm,stressed,tiered,flat12,flat,0.12,1,gapped,1.75,46,-27.06917079540654,17,0,0,0,0,0,0,530230412.14312106,0.0,7077866220.0,13258975590.0,7077866220.0,10875503513.076923,1.8733012433230194,0.36644462178037607,1.176552978036034,
H2,gbm,stressed,tiered,flat12,flat,0.12,1,gapped,2.0,46,-30.260782732265625,34,3,0,3,2,0,0,501243067.65739834,-79422303.3215189,6936617520.0,13783198500.0,6936617520.0,10697045646.461538,1.987020108901723,0.3676149481570379,1.329760443361964,
H2,gbm,stressed,tiered,flat12,flat,0.12,1,gapped,2.25,46,-33.398625033606024,48,3,0,3,3,1,0,531578012.9945318,43777905.21382332,6734506680.0,13906563300.0,6734506680.0,10641171014.307692,2.0649713424888905,0.388247707551461,1.434780053398911,
H2,gbm,stressed,tiered,flat12,flat,0.12,1,gapped,2.5,46,-36.244575027844995,52,2,0,2,2,0,0,519044828.48393285,21642440.09626293,6833253960.0,13628066490.0,6539725980.0,10205599555.384615,2.0838895286557557,0.34631076407410455,1.339668439654627,
H2,gbm,stressed,tiered,flat12,flat,0.12,1,gapped,2.75,46,-39.04827745131928,63,2,0,2,4,1,1,615737443.1309142,-212594471.86327076,6276279240.0,11774461680.0,6276279240.0,9986315364.692308,1.876025783709394,0.43577750374280666,1.1802236084512285,
H2,gbm,stressed,tiered,flat12,flat,0.12,1,gapped,3.0,46,-41.72139647424819,71,3,0,3,3,1,0,612128754.165061,-388374004.8991947,6396502500.0,13098214800.0,6114443580.0,9706304177.307692,2.142176083338723,0.3836849966055669,1.4115316318118138,
H2,gbm,stressed,tiered,flat12,flat,0.12,1,gapped,3.5,46,-46.79110496600991,66,4,0,4,3,1,0,658520652.9658499,-199192906.0194502,6258808440.0,12922036920.0,6258808440.0,9547184033.307692,2.064616139617783,0.35328020999473186,1.4343015071939176,
H2,gbm,stressed,tiered,flat12,flat,0.12,1,gapped,4.0,46,-51.38456811460615,73,5,1,4,4,1,1,529893188.06560814,-1876402893.2795372,5920005960.0,12349049400.0,5295977640.0,9828188916.23077,2.331778991423385,0.48007433931705035,1.4630919649674183,
H2,gbm,stressed,tiered,flat05,flat,0.05,1,gapped,3.0,46,-41.79052886277221,67,3,0,3,3,1,0,1709162772.1516416,-304841637.5394249,2665209375.0,5318844337.5,2665209375.0,4185831120.576923,1.9956572220522075,0.3836849966055669,1.3413967730666705,
H2,gbm,stressed,tiered,flat05,flat,0.05,1,gapped,3.5,46,-46.806467719015245,73,4,0,4,3,1,0,1355212139.8783314,-573101965.4814634,2607836850.0,5251786875.0,2607836850.0,4081696895.480769,2.0138479425965623,0.35328020999473186,1.3659041771184997,
H2,gbm,stressed,tiered,flat05,flat,0.05,1,gapped,4.0,46,-51.3692053616008,74,4,0,4,3,1,0,1999283030.1862369,-391704294.2380886,2466669150.0,5638164225.0,2466669150.0,4198350106.1538463,2.285739952194237,0.48007433931705035,1.7322100263797522,
H1,gbm,stressed,tiered,reactive,reactive,0.05,1,gapped,1.0,47,-16.496389614380092,1,1,0,1,0,0,0,634016823.736971,0.0,8510131352.7562275,12322997348.41596,6568914689.14693,9099438640.616531,1.8759563689837297,0.3430191351780363,0.6036187027973802,
H2,gbm,stressed,tiered,flat05,flat,0.05,1,gapped,2.0,46,-30.253101355762958,27,2,0,2,0,0,0,1470443370.2889528,0.0,2890257300.0,5449912125.0,2762155125.0,4331031533.076923,1.9730651894505744,0.3676149481570379,1.193142473262533,
H2,gbm,stressed,tiered,flat05,flat,0.05,1,gapped,2.25,46,-33.26804163306064,46,2,0,2,1,0,0,1667059363.7848084,0.0,2806044450.0,5490500400.0,2806044450.0,4384631535.0,1.9566690755736247,0.388247707551461,1.288870087460528,
H2,gbm,stressed,tiered,flat05,flat,0.05,1,gapped,2.5,46,-36.31370741636901,54,2,0,2,2,0,0,1455728194.6820085,16071019.893099785,2847189150.0,5558121450.0,2703122437.5,4299958647.403846,2.0561856070198816,0.34631076407410455,1.2827728547266908,
H2,gbm,stressed,tiered,flat05,flat,0.05,1,gapped,2.75,46,-39.063640204324614,65,3,0,3,3,1,0,1506130362.649441,-18548225.286351204,2615116350.0,5859716625.0,2615116350.0,4226418214.9038463,2.2407097202386423,0.43577750374280666,1.6715431557963423,
H2,gbm,stressed,tiered,flat05,flat,0.05,1,gapped,1.0,46,-16.514959480738945,2,2,0,2,1,0,0,1246349617.5737438,0.0,3045525750.0,5313771787.5,3045525750.0,4650387039.230769,1.7447797929470799,0.3956287104123155,1.0034027663107643,
H2,gbm,stressed,tiered,flat05,flat,0.05,1,gapped,1.25,46,-20.417098744094943,0,2,0,2,0,0,0,1404604052.8057795,0.0,2913361200.0,5321446462.5,2913361200.0,4520903772.115385,1.8265659824466667,0.4521532294038926,1.1135890113821756,
H2,gbm,stressed,tiered,flat05,flat,0.05,1,gapped,1.5,46,-23.72009064024273,10,2,0,2,0,0,0,1290406592.4304116,0.0,3066360000.0,5503845375.0,3066360000.0,4509279605.192307,1.7949116786678667,0.36472949604743077,1.0709428275328428,
H2,gbm,stressed,tiered,flat05,flat,0.05,1,gapped,1.75,46,-27.119099742673892,17,2,0,2,0,0,0,1491403365.990821,0.0,2949110925.0,5674816875.0,2949110925.0,4448311547.884615,1.924246669358495,0.36644462178037607,1.2451890794702587,
H1,gbm,stressed,tiered,reactive,reactive,0.05,1,gapped,2.25,47,-33.58426793670303,57,4,0,4,2,0,0,1360635924.1570404,-146491486.35320663,7726312723.67584,24601905062.176865,7726312723.67584,17528482057.125854,3.184171537192499,0.5346041235060353,2.942619796173648,
H1,gbm,stressed,tiered,reactive,reactive,0.05,1,gapped,2.5,47,-36.34198801659241,62,3,0,3,3,1,0,1396602705.4803374,-399810103.4466524,7447147073.02305,27679577371.355354,7447147073.02305,19845730597.230267,3.716802837374242,0.5881791587856415,3.6602060211050147,
H1,gbm,stressed,tiered,reactive,reactive,0.05,1,gapped,2.75,47,-39.04593639575972,60,3,0,3,3,1,0,1844011743.9821892,207657175.0406065,7612705806.098721,26544978327.567417,7612705806.098721,19783718910.185726,3.48693079749668,0.6591627773254092,3.3505114739450423,
H1,gbm,stressed,tiered,reactive,reactive,0.05,1,gapped,3.0,47,-41.7114764172684,67,4,0,4,2,0,0,3837360706.974381,38828088.5882473,6923016044.624378,34774756975.59945,6923016044.624378,24078074229.203053,5.023064622622324,0.8256953174285686,5.420064037200646,
H1,gbm,stressed,tiered,reactive,reactive,0.05,1,gapped,1.25,47,-20.198955292671684,2,0,0,0,0,0,0,668859290.2375443,0.0,8388887795.245269,13530692600.395052,7753010346.68128,10628882199.582355,1.7452179212152015,0.3688091935261846,0.8257690648354075,
H1,gbm,stressed,tiered,reactive,reactive,0.05,1,gapped,1.5,47,-23.651866646182206,5,0,0,0,0,0,0,780472207.7524158,0.0,7789805409.003542,16868422497.38858,7789805409.003542,12434445899.926613,2.165448507595822,0.4768917418095593,1.5701476699401966,
H1,gbm,stressed,tiered,reactive,reactive,0.05,1,gapped,1.75,47,-27.077892149331696,18,1,0,1,1,0,0,953763281.4279478,-3271500.0,7301459067.365447,19047330133.38291,7301459067.365447,13847082414.105675,2.6087018988460446,0.6060005068694252,2.167319724242566,
H1,gbm,stressed,tiered,reactive,reactive,0.05,1,gapped,2.0,47,-30.219695805807344,22,2,0,2,1,0,0,1148804680.529876,-53560125.0,7613336295.216941,20452716288.321815,7613336295.216941,15357080416.29915,2.6864327930937693,0.5933220897813936,2.27204248263985,
H1,gbm,stressed,tiered,reactive,reactive,0.05,1,gapped,3.5,47,-46.74681210631434,63,4,0,4,3,1,0,2348694721.74697,-128550414.14744473,7309806960.219554,36987843314.70152,7309806960.219554,23479047162.98357,5.060030109685766,0.8706960479674459,5.469865699824592,
H1,gbm,stressed,tiered,reactive,reactive,0.05,1,gapped,4.0,47,-51.3058841603933,75,5,0,5,2,0,0,5072883321.792582,-797524896.2801208,6964237541.738344,45783064506.80453,6964237541.738344,32105952872.371635,6.574023966358937,0.9152654436321346,7.509590244380416,
H1,gbm,stressed,direct,reactive,reactive,0.05,1,gapped,1.0,47,-16.511752957443537,1,0,0,0,2,0,0,567330221.2825651,4058364.3915605545,1829565374.3790245,4668334922.954991,1829565374.3790245,3545526657.4024587,2.551608698070971,0.7413368493054429,2.0904010482288693,
H1,gbm,stressed,direct,reactive,reactive,0.05,1,gapped,1.25,47,-20.175910278076515,2,0,0,0,2,0,0,520693351.14298487,1712949.8047571182,1747116604.5111082,6283809247.026804,1747116604.5111082,4456061413.585531,3.5966742178523274,0.754753933947123,3.498363030354127,
H1,gbm,stressed,direct,reactive,reactive,0.05,1,gapped,1.5,47,-23.674911660777386,9,0,0,0,4,1,1,648413743.5917522,-230562729.61846447,1523492916.2741442,6898307270.737429,1523492916.2741442,5008034262.0092535,4.527954936349777,0.8863824685360073,4.753028715434836,
H1,gbm,stressed,direct,reactive,reactive,0.05,1,gapped,1.75,47,-27.054847134736516,14,0,0,0,3,1,0,864869746.2144057,-23974327.431678772,1424076576.4989567,9748980327.841505,1424076576.4989567,5894854062.839475,6.845825911840386,1.0253636606979795,7.875774754979928,
H1,gbm,stressed,direct,reactive,reactive,0.05,1,gapped,2.0,47,-30.308035028422186,30,0,0,0,4,1,1,1020931437.0338244,-17602244.84454727,1514254732.7503307,11143970387.533344,1514254732.7503307,6945153229.747297,7.359376296808811,0.9635098832416533,8.567654263254784,
H1,gbm,stressed,direct,reactive,reactive,0.05,1,gapped,2.25,47,-33.31156859732678,47,0,0,0,4,1,1,1049652895.4039208,-8488773684.185362,1447945490.5574107,11133460785.3353,1447945490.5574107,7046728707.99788,7.689143588581701,1.0649404157928828,9.0119324457957,
H1,gbm,stressed,direct,reactive,reactive,0.05,1,gapped,2.5,47,-36.15378706406515,61,0,0,0,4,1,1,730104105.7460829,-20335533749.036835,1329590550.5816212,9663101204.728428,1329590550.5816212,7246998417.255274,7.2677270461206,0.9805019172991853,8.44418003296321,
H1,gbm,stressed,direct,reactive,reactive,0.05,1,gapped,2.75,47,-39.068981410354894,69,0,0,0,4,1,1,1597472900.044179,-11530502533.041344,1466601150.5040028,16423243355.968147,1466601150.5040028,8178563208.666388,11.198166147847518,1.1053119707589585,13.739454562207872,
H1,gbm,stressed,direct,reactive,reactive,0.05,1,gapped,3.0,47,-41.78061146105393,65,0,0,0,4,1,1,1636001880.8804321,-6395300543.294876,1235552438.5590248,13960150677.24595,1235552438.5590248,9286770353.233088,11.29871160590085,1.3032385889276568,13.874914186255252,
H1,gbm,stressed,direct,reactive,reactive,0.05,1,gapped,3.5,47,-46.75833461361192,77,0,0,0,4,1,1,1804517589.0704243,-15154167899.280582,1314324896.788245,17895399987.726395,1314324896.788245,11054433599.106445,13.615659287484059,1.3761202510537744,16.996416320327107,
H2,gbm,stressed,tiered,static,static,0.05,1,gapped,2.75,47,-39.09970809648179,58,3,0,3,4,1,1,436705548.7547926,-524375285.77262497,6857662917.560585,12094882019.190928,6172061799.309365,10191272747.710945,1.9596177764364426,0.4743690251240038,1.028897277920654,
H2,gbm,stressed,tiered,static,static,0.05,1,gapped,3.0,47,-41.71915808880012,57,3,0,3,4,1,1,826165566.5064915,-179802071.65178776,6158644382.538843,11772242751.1931,5482235525.043766,9714637543.967918,2.1473434874177757,0.5891973058172744,1.2280148506631874,
H2,gbm,stressed,tiered,static,static,0.05,1,gapped,3.5,47,-46.75833461361192,71,4,0,4,4,1,1,708577796.0869623,-1329889762.6799355,6134804695.218884,11864779298.015654,6134804695.218884,10127114484.515099,1.9340109241395058,0.561781845624826,1.258343947997855,
H2,gbm,stressed,tiered,static,static,0.05,1,gapped,4.0,47,-51.3366108465202,74,4,0,4,4,1,1,1120484756.1240351,-1014289492.7236452,5847091986.440031,12115707822.865328,5847091986.440031,10185263057.2869,2.072091195240783,0.5625615589077093,1.4443722577183988,
H2,gbm,stressed,tiered,static,static,0.05,1,gapped,1.75,47,-27.03948379167307,15,0,0,0,0,0,0,634498753.9471723,0.0,6979357605.354484,12664055353.18159,6979357605.354484,11396845389.42298,1.8145015729622265,0.535374988469185,1.0973352650195198,
H2,gbm,stressed,tiered,static,static,0.05,1,gapped,2.0,47,-30.30419419265632,32,2,0,2,3,1,0,542751991.7996199,-141266061.33789444,7238787459.533202,13394749371.07168,7238787459.533202,11333926771.824644,1.85041340776366,0.5088669641328067,1.1457173971937396,
H2,gbm,stressed,tiered,static,static,0.05,1,gapped,2.25,47,-33.34997695498541,52,3,0,3,3,1,0,456245618.7367587,-97112432.47462177,7232814572.471111,12355112076.83852,7166700769.055618,10826934790.036402,1.723960923579428,0.45068260814582106,0.9541241237369028,
H2,gbm,stressed,tiered,static,static,0.05,1,gapped,2.5,47,-36.234444615148256,62,3,0,3,4,1,1,432170093.15157557,-268738211.4176283,6832676251.214548,12459498357.384459,6832676251.214548,10729100727.934135,1.8235165693925144,0.4273619106384412,1.1094806970547244,
H1,gbm,stressed,direct,reactive,reactive,0.05,1,gapped,4.0,47,-51.3366108465202,75,0,0,0,4,1,1,2586254099.422667,-10149064108.422775,1169624965.846286,25393780684.73361,1169624965.846286,14547648121.328354,21.711045357483332,1.436122259714565,27.902905532190122,
H2,gbm,stressed,tiered,static,static,0.05,1,gapped,1.0,47,-16.504071285911813,0,0,0,0,0,0,0,675090462.4138927,0.0,8544772624.906096,13775525361.427902,8544772624.906096,12018749938.579365,1.612158212528129,0.3550629998157382,0.824728664347936,
H2,gbm,stressed,tiered,static,static,0.05,1,gapped,1.25,47,-20.225841143032717,1,0,0,0,0,0,0,571660803.1027411,0.0,8319541678.495465,12895404113.084364,8319541678.495465,11714374306.674229,1.5500137641496152,0.34766064427748145,0.7410047072745088,
H2,gbm,stressed,tiered,static,static,0.05,1,gapped,1.5,47,-23.770932554923952,7,0,0,0,0,0,0,592064515.3148264,0.0,7610342594.580294,12642726036.726309,7610342594.580294,11701918407.364176,1.6612558343601809,0.44253071207199124,0.8908753160590694,
H2,gbm,stressed,tiered,flat12,flat,0.12,1,gapped,2.0,47,-30.24658165616838,36,4,0,4,3,1,0,817511887.1579896,-112631737.68856049,7336364400.0,12818967660.0,7336364400.0,11326887434.076923,1.7473188300188578,0.5088669641328067,1.006823477836122,
H2,gbm,stressed,tiered,flat12,flat,0.12,1,gapped,2.25,47,-33.326931940390224,41,3,0,3,3,1,0,477816155.52396375,-69763488.44966507,7330311000.0,12810520800.0,7330311000.0,11017181723.538462,1.747609453405183,0.45068260814582084,1.007215019487164,
H2,gbm,stressed,tiered,flat12,flat,0.12,1,gapped,2.5,47,-36.353510523889994,62,3,0,3,4,1,1,489186881.8139434,-241522411.4886055,6924778920.0,12716462880.0,5797720170.0,10909742823.0,2.193355751421166,0.427361910638441,1.126798737124486,
H2,gbm,stressed,tiered,flat12,flat,0.12,1,gapped,2.75,47,-39.07666308188662,66,3,0,3,4,1,1,435409208.95246524,-152207259.12708282,6950102400.0,12234354750.0,5976578520.0,10424805147.692308,2.0470499482369386,0.47436902512400403,1.0243296758268814,
H2,gbm,stressed,tiered,flat12,flat,0.12,1,gapped,1.0,47,-16.584728836994934,0,0,0,0,0,0,0,567316316.3237193,0.0,8659953900.0,13476478680.0,8659953900.0,12203977830.923077,1.5561836512778664,0.35506299981573797,0.7493170727158632,
H2,gbm,stressed,tiered,flat12,flat,0.12,1,gapped,1.25,47,-20.152865263481335,1,0,0,0,0,0,0,550351948.0594122,0.0,8431686900.0,13167947520.0,8431686900.0,11985097245.23077,1.5617215957105808,0.34766064427748145,0.7567780548962105,
H2,gbm,stressed,tiered,flat12,flat,0.12,1,gapped,1.5,47,-23.678752496543243,7,1,0,1,1,0,0,466028345.52899134,0.0,7712928000.0,12855238380.0,7712928000.0,11707708577.538462,1.6667131315111459,0.44253071207199124,0.8982276463850444,
H2,gbm,stressed,tiered,flat12,flat,0.12,1,gapped,1.75,47,-27.043324627438935,13,1,0,1,1,0,0,559094715.0466604,0.0,7073437500.0,12429740430.0,7073437500.0,11318972283.692308,1.757241854473161,0.535374988469185,1.020192248420268,
H2,gbm,stressed,tiered,flat12,flat,0.12,1,gapped,3.0,47,-41.696113074204945,64,4,0,4,3,1,0,478938144.15640944,9534871.772530556,6241661280.0,12456383940.0,6241661280.0,10195815074.538462,1.9956840624969,0.5891973058172744,1.3414329337905628,
H2,gbm,stressed,tiered,flat12,flat,0.12,1,gapped,3.5,47,-46.750652942080194,72,4,0,4,4,1,1,776362574.5341493,-864152871.7182655,6217500240.0,12101725440.0,6217500240.0,9982151829.692308,1.9463972614177172,0.5617818456248262,1.2750314107984182,
H2,gbm,stressed,tiered,flat12,flat,0.12,1,gapped,4.0,47,-51.28283914579812,69,4,0,4,4,1,1,589891936.703256,-1587792511.4216728,5925909240.0,12106903680.0,5925909240.0,9969105238.615385,2.0430457487060667,0.5625615589077095,1.405240850451907,
H2,gbm,stressed,tiered,flat05,flat,0.05,1,gapped,1.0,47,-16.492548778614225,0,1,0,1,0,0,0,1574138059.2819326,0.0,3608314125.0,5544730125.0,3608314125.0,5066695530.576923,1.5366539422340344,0.35506299981573797,0.7230057196617159,
H2,gbm,stressed,tiered,flat05,flat,0.05,1,gapped,2.25,47,-33.34613611921954,52,3,0,3,1,0,0,2166430794.259608,-7613625.0,3054296250.0,5374953900.0,3054296250.0,4523271609.230769,1.7598010998441949,0.45068260814582084,1.023640185527694,
H2,gbm,stressed,tiered,flat05,flat,0.05,1,gapped,2.5,47,-36.28437548010447,58,3,0,3,1,0,0,2819973567.031185,-22459500.0,2885324550.0,5545155300.0,2885324550.0,4660394356.153846,1.921848029193111,0.427361910638441,1.2419575173358905,
H2,gbm,stressed,tiered,flat05,flat,0.05,1,gapped,2.75,47,-39.23797818405285,54,4,0,4,1,0,0,2682644554.1025677,-36479625.0,2895876000.0,5260563262.5,2895876000.0,4430685530.769231,1.8165706205997771,0.47436902512400403,1.10012278442164,
H2,gbm,stressed,tiered,flat05,flat,0.05,1,gapped,3.0,47,-41.749884774927025,61,4,0,4,3,1,0,3723252665.241691,431663635.86377525,2600692200.0,5260071000.0,2600692200.0,4465578751.730769,2.0225657615307187,0.5891973058172744,1.3776492374941514,
H2,gbm,stressed,tiered,flat05,flat,0.05,1,gapped,1.25,47,-20.152865263481335,5,2,0,2,0,0,0,1586224300.7871754,0.0,3513202875.0,5503564237.5,3513202875.0,4969563526.153846,1.5665375537130062,0.34766064427748145,0.7632663426127028,
H2,gbm,stressed,tiered,flat05,flat,0.05,1,gapped,1.5,47,-23.86311261330466,6,2,0,2,0,0,0,1646726985.4251351,0.0,3213720000.0,5624049000.0,3213720000.0,4794503880.0,1.750012135469176,0.44253071207199124,1.010452027059612,
