ts,open,high,low,close,volume,mid
2019-10-29 16:30:00+00:00,3043.5,3044.0,3043.25,3043.5,2298,3043.375
2019-10-29 16:31:00+00:00,3043.75,3044.0,3043.25,3044.0,1034,3043.625
2019-10-29 16:32:00+00:00,3044.0,3044.0,3043.5,3043.5,797,3043.875
2019-10-29 16:33:00+00:00,3043.75,3044.0,3043.5,3043.75,619,3043.625
2019-10-29 16:34:00+00:00,3044.0,3044.0,3043.0,3043.25,1864,3043.875
2019-10-29 16:35:00+00:00,3043.25,3043.75,3043.0,3043.5,1568,3043.125
2019-10-29 16:36:00+00:00,3043.75,3043.75,3043.0,3043.5,1110,3043.625
2019-10-29 16:37:00+00:00,3043.5,3043.5,3043.0,3043.0,1112,3043.375
2019-10-29 16:38:00+00:00,3043.25,3043.75,3043.25,3043.5,581,3043.125
2019-10-29 16:39:00+00:00,3043.75,3043.75,3042.75,3042.75,1383,3043.625
2019-10-29 16:40:00+00:00,3043.0,3043.0,3042.5,3042.5,1041,3042.875
2019-10-29 16:41:00+00:00,3042.75,3042.75,3042.25,3042.5,1667,3042.625
2019-10-29 16:42:00+00:00,3042.75,3042.75,3042.25,3042.25,1323,3042.625
2019-10-29 16:43:00+00:00,3042.5,3042.5,3042.0,3042.25,1299,3042.375
2019-10-29 16:44:00+00:00,3042.25,3043.0,3042.0,3042.75,684,3042.125
2019-10-29 16:45:00+00:00,3042.75,3043.25,3042.5,3042.75,1455,3042.625
