t,client_id,kind,cm_id,cm_kind,shortfall,closeout_loss,im_posted,assumed_pos,regime,seed,margin
27779,58,MomentumTrader,104,NBCM,0.0,0.0,471775392.0,-822,stressed,147,flat12
28559,77,ZeroIntelligenceTrader,100,NBCM,0.0,0.0,266604960.0,-460,stressed,147,flat12
28559,52,MomentumTrader,104,NBCM,0.0,0.0,341949840.0,-590,stressed,147,flat12
28679,75,ZeroIntelligenceTrader,104,NBCM,0.0,0.0,184844832.0,-316,stressed,147,flat12
8159,5,FundamentalTrader,30,BCM,0.0,0.0,369132479.99999994,804,stressed,148,flat12
8759,14,FundamentalTrader,34,BCM,0.0,0.0,238449119.99999997,530,stressed,148,flat12
9839,15,FundamentalTrader,34,BCM,0.0,0.0,347070048.0,806,stressed,148,flat12
14159,53,MomentumTrader,30,BCM,0.0,0.0,205782624.0,-409,stressed,148,flat12
14939,80,ZeroIntelligenceTrader,30,BCM,0.0,0.0,222024240.0,-423,stressed,148,flat12
14999,43,MomentumTrader,30,BCM,0.0,0.0,435473807.99999994,-826,stressed,148,flat12
15119,54,MomentumTrader,30,BCM,0.0,0.0,256620686.29670322,-478,stressed,148,flat12
19859,58,MomentumTrader,102,NBCM,0.0,0.0,342254879.99999994,-620,stressed,148,flat12
28559,3,FundamentalTrader,30,BCM,0.0,0.0,2845826279.9999995,-4911,stressed,148,flat12
28619,92,ZeroIntelligenceTrader,30,BCM,0.0,0.0,297505440.0,-510,stressed,148,flat12
8099,22,FundamentalTrader,31,BCM,0.0,0.0,502737360.0,1070,stressed,149,flat12
20399,74,ZeroIntelligenceTrader,104,NBCM,0.0,0.0,131772220.5589357,-234,stressed,149,flat12
8699,27,FundamentalTrader,30,BCM,0.0,0.0,131485032.0,287,stressed,150,flat12
8759,3,FundamentalTrader,31,BCM,0.0,0.0,407823479.99999994,907,stressed,150,flat12
8759,15,FundamentalTrader,34,BCM,0.0,0.0,314748000.0,700,stressed,150,flat12
9719,1,FundamentalTrader,33,BCM,0.0,0.0,325246944.0,737,stressed,150,flat12
14999,90,ZeroIntelligenceTrader,34,BCM,0.0,0.0,177067398.19003898,-335,stressed,151,flat12
15839,87,ZeroIntelligenceTrader,34,BCM,0.0,0.0,213500510.9466014,-396,stressed,151,flat12
16079,50,MomentumTrader,34,BCM,0.0,0.0,566523640.929065,-1041,stressed,151,flat12
17219,75,ZeroIntelligenceTrader,34,BCM,0.0,0.0,169719889.67688537,-312,stressed,151,flat12
20279,4,FundamentalTrader,103,NBCM,0.0,0.0,2196706680.0,-3995,stressed,151,flat12
7439,20,FundamentalTrader,31,BCM,0.0,0.0,466191359.99999994,960,stressed,152,flat12
7739,2,FundamentalTrader,30,BCM,0.0,0.0,361732800.0,742,stressed,152,flat12
7739,19,FundamentalTrader,30,BCM,0.0,0.0,157170000.0,315,stressed,152,flat12
7739,6,FundamentalTrader,31,BCM,0.0,0.0,518419199.99999994,1072,stressed,152,flat12
7739,12,FundamentalTrader,32,BCM,0.0,0.0,473444399.99999994,971,stressed,152,flat12
7739,9,FundamentalTrader,33,BCM,0.0,0.0,210849600.0,432,stressed,152,flat12
7739,24,FundamentalTrader,34,BCM,0.0,0.0,425084399.99999994,879,stressed,152,flat12
8759,10,FundamentalTrader,30,BCM,0.0,0.0,423289584.0,942,stressed,152,flat12
8699,10,FundamentalTrader,33,BCM,0.0,0.0,472041288.0,1031,stressed,153,flat12
9719,24,FundamentalTrader,30,BCM,0.0,0.0,856704000.0,1940,stressed,153,flat12
9719,29,FundamentalTrader,30,BCM,0.0,0.0,249062399.99999997,564,stressed,153,flat12
11039,60,ZeroIntelligenceTrader,103,NBCM,0.0,0.0,139970688.0,-286,stressed,153,flat12
14159,50,MomentumTrader,101,NBCM,0.0,0.0,669968880.0,-1330,stressed,153,flat12
14159,44,MomentumTrader,101,NBCM,0.0,0.0,363193656.0,-721,stressed,153,flat12
14159,78,ZeroIntelligenceTrader,101,NBCM,0.0,0.0,203005608.0,-403,stressed,153,flat12
14939,55,MomentumTrader,103,NBCM,0.0,0.0,603710619.9233994,-1145,stressed,153,flat12
20339,41,MomentumTrader,31,BCM,0.0,0.0,446797008.0,-798,stressed,153,flat12
20579,13,FundamentalTrader,102,NBCM,0.0,0.0,1678128981.2734318,-2970,stressed,153,flat12
25619,43,MomentumTrader,31,BCM,0.0,0.0,473240770.64445925,-837,stressed,153,flat12
26339,14,FundamentalTrader,31,BCM,0.0,0.0,2565916945.0432644,-4573,stressed,153,flat12
27539,88,ZeroIntelligenceTrader,31,BCM,0.0,0.0,326409919.12458515,-572,stressed,153,flat12
27779,93,ZeroIntelligenceTrader,31,BCM,0.0,0.0,91818240.0,-160,stressed,153,flat12
28499,99,ZeroIntelligenceTrader,31,BCM,0.0,0.0,266266224.0,-461,stressed,153,flat12
28559,9,FundamentalTrader,31,BCM,0.0,0.0,3241116360.0,-5595,stressed,153,flat12
28559,54,MomentumTrader,31,BCM,0.0,0.0,199275072.0,-344,stressed,153,flat12
28559,45,MomentumTrader,104,NBCM,0.0,0.0,392177975.99999994,-677,stressed,153,flat12
28559,49,MomentumTrader,104,NBCM,0.0,0.0,267631056.0,-462,stressed,153,flat12
7739,23,FundamentalTrader,34,BCM,0.0,0.0,517586784.0,1011,stressed,154,flat12
8699,27,FundamentalTrader,33,BCM,0.0,0.0,234988320.0,515,stressed,154,flat12
10859,43,MomentumTrader,33,BCM,0.0,0.0,375562560.0,-772,stressed,154,flat12
10859,47,MomentumTrader,33,BCM,0.0,0.0,277780080.0,-571,stressed,154,flat12
12059,75,ZeroIntelligenceTrader,33,BCM,0.0,0.0,149406767.99999997,-301,stressed,154,flat12
15839,54,MomentumTrader,101,NBCM,0.0,0.0,467074272.0,-868,stressed,154,flat12
20279,46,MomentumTrader,31,BCM,0.0,0.0,534970968.0,-973,stressed,154,flat12
20279,74,ZeroIntelligenceTrader,102,NBCM,0.0,0.0,108313752.0,-197,stressed,154,flat12
20339,57,MomentumTrader,31,BCM,0.0,0.0,590666502.5758564,-1053,stressed,154,flat12
8699,12,FundamentalTrader,34,BCM,0.0,0.0,464116080.0,1013,stressed,155,flat12
11039,43,MomentumTrader,104,NBCM,0.0,0.0,164376576.0,-336,stressed,155,flat12
14159,44,MomentumTrader,30,BCM,0.0,0.0,621956480.7001505,-1219,stressed,155,flat12
14159,51,MomentumTrader,30,BCM,0.0,0.0,381203861.4138784,-744,stressed,155,flat12
14159,46,MomentumTrader,30,BCM,0.0,0.0,274058496.0,-544,stressed,155,flat12
14879,71,ZeroIntelligenceTrader,30,BCM,0.0,0.0,130371407.99999999,-251,stressed,155,flat12
14999,2,FundamentalTrader,30,BCM,0.0,0.0,1624012391.9999998,-3079,stressed,155,flat12
14999,72,ZeroIntelligenceTrader,30,BCM,0.0,0.0,82281888.0,-156,stressed,155,flat12
8699,27,FundamentalTrader,30,BCM,0.0,0.0,512296800.0,1130,stressed,156,flat12
8699,3,FundamentalTrader,32,BCM,0.0,0.0,492348960.0,1086,stressed,156,flat12
16019,61,ZeroIntelligenceTrader,34,BCM,0.0,0.0,453968712.0,-837,stressed,156,flat12
19859,59,MomentumTrader,34,BCM,0.0,0.0,469813271.99999994,-851,stressed,156,flat12
19859,57,MomentumTrader,34,BCM,0.0,0.0,201506280.0,-365,stressed,156,flat12
20459,52,MomentumTrader,34,BCM,0.0,0.0,444846199.6013961,-789,stressed,156,flat12
7739,14,FundamentalTrader,31,BCM,0.0,0.0,274380000.0,533,stressed,157,flat12
8639,1,FundamentalTrader,33,BCM,0.0,0.0,272433839.99999994,595,stressed,157,flat12
8759,18,FundamentalTrader,31,BCM,0.0,0.0,356976048.0,794,stressed,157,flat12
8759,19,FundamentalTrader,33,BCM,0.0,0.0,84523296.0,188,stressed,157,flat12
8759,6,FundamentalTrader,102,NBCM,0.0,0.0,247275600.0,550,stressed,157,flat12
14159,75,ZeroIntelligenceTrader,33,BCM,0.0,0.0,107333110.83197957,-208,stressed,157,flat12
14879,43,MomentumTrader,103,NBCM,0.0,0.0,797243148.790978,-1529,stressed,157,flat12
14939,82,ZeroIntelligenceTrader,102,NBCM,0.0,0.0,271102392.0,-517,stressed,157,flat12
14999,56,MomentumTrader,33,BCM,0.0,0.0,376512192.0,-714,stressed,157,flat12
19859,41,MomentumTrader,33,BCM,0.0,0.0,622737215.9999999,-1128,stressed,157,flat12
19859,57,MomentumTrader,100,NBCM,0.0,0.0,636539015.9999999,-1153,stressed,157,flat12
8099,25,FundamentalTrader,32,BCM,0.0,0.0,217820160.0,464,stressed,158,flat12
8759,22,FundamentalTrader,31,BCM,0.0,0.0,366729984.0,816,stressed,158,flat12
8759,18,FundamentalTrader,32,BCM,0.0,0.0,312799104.0,696,stressed,158,flat12
11039,41,MomentumTrader,32,BCM,0.0,0.0,291383399.99999994,-595,stressed,158,flat12
12059,58,MomentumTrader,32,BCM,0.0,0.0,233732808.0,-471,stressed,158,flat12
14879,55,MomentumTrader,32,BCM,0.0,0.0,187532280.0,-361,stressed,158,flat12
14939,48,MomentumTrader,32,BCM,0.0,0.0,598390559.9999999,-1140,stressed,158,flat12
14999,40,MomentumTrader,32,BCM,0.0,0.0,507081744.0,-962,stressed,158,flat12
15839,43,MomentumTrader,103,NBCM,0.0,0.0,539991359.9999999,-1004,stressed,158,flat12
17519,73,ZeroIntelligenceTrader,101,NBCM,0.0,0.0,171347399.99999997,-315,stressed,158,flat12
19559,2,FundamentalTrader,103,NBCM,0.0,0.0,3030104382.64369,-5518,stressed,158,flat12
28499,5,FundamentalTrader,101,NBCM,0.0,0.0,2056691160.0,-3561,stressed,158,flat12
7739,16,FundamentalTrader,31,BCM,0.0,0.0,370138224.0,731,stressed,159,flat12
7739,13,FundamentalTrader,103,NBCM,0.0,0.0,229086864.0,456,stressed,159,flat12
8699,8,FundamentalTrader,33,BCM,0.0,0.0,408454464.0,902,stressed,159,flat12
9839,28,FundamentalTrader,30,BCM,0.0,0.0,238318271.99999997,552,stressed,159,flat12
14159,40,MomentumTrader,30,BCM,0.0,0.0,187157664.0,-372,stressed,159,flat12
14159,48,MomentumTrader,32,BCM,0.0,0.0,285264503.99999994,-567,stressed,159,flat12
14879,92,ZeroIntelligenceTrader,30,BCM,0.0,0.0,430648919.99999994,-829,stressed,159,flat12
14999,43,MomentumTrader,30,BCM,0.0,0.0,509740512.0,-967,stressed,159,flat12
14999,63,ZeroIntelligenceTrader,32,BCM,0.0,0.0,167102112.0,-317,stressed,159,flat12
14999,78,ZeroIntelligenceTrader,32,BCM,0.0,0.0,165520704.0,-314,stressed,159,flat12
15119,41,MomentumTrader,32,BCM,0.0,0.0,463387008.0,-868,stressed,159,flat12
15119,95,ZeroIntelligenceTrader,101,NBCM,0.0,0.0,134531712.0,-252,stressed,159,flat12
15839,46,MomentumTrader,32,BCM,0.0,0.0,549845280.0,-1020,stressed,159,flat12
15839,69,ZeroIntelligenceTrader,32,BCM,0.0,0.0,177891120.0,-330,stressed,159,flat12
19559,83,ZeroIntelligenceTrader,101,NBCM,0.0,0.0,437080416.0,-796,stressed,159,flat12
20459,54,MomentumTrader,101,NBCM,0.0,0.0,661684800.0,-1175,stressed,159,flat12
8699,8,FundamentalTrader,31,BCM,0.0,0.0,504652008.0,1099,stressed,160,flat12
14879,47,MomentumTrader,100,NBCM,0.0,0.0,698636040.0,-1345,stressed,160,flat12
15959,90,ZeroIntelligenceTrader,34,BCM,0.0,0.0,244213042.28320193,-452,stressed,160,flat12
16139,66,ZeroIntelligenceTrader,34,BCM,0.0,0.0,297756168.0,-547,stressed,160,flat12
17519,50,MomentumTrader,34,BCM,0.0,0.0,467826240.0,-860,stressed,160,flat12
8759,3,FundamentalTrader,34,BCM,0.0,0.0,414472104.0,921,stressed,161,flat12
17519,47,MomentumTrader,101,NBCM,0.0,0.0,570095232.0,-1048,stressed,161,flat12
17519,59,MomentumTrader,101,NBCM,0.0,0.0,242616864.0,-446,stressed,161,flat12
15119,80,ZeroIntelligenceTrader,32,BCM,0.0,0.0,168113954.0755772,-314,stressed,162,flat12
15179,46,MomentumTrader,32,BCM,0.0,0.0,129382296.0,-241,stressed,162,flat12
15779,48,MomentumTrader,32,BCM,0.0,0.0,163430957.74909377,-307,stressed,162,flat12
15839,72,ZeroIntelligenceTrader,32,BCM,0.0,0.0,130041672.0,-241,stressed,162,flat12
19859,55,MomentumTrader,32,BCM,0.0,0.0,545423424.0,-988,stressed,162,flat12
20279,57,MomentumTrader,32,BCM,0.0,0.0,636220416.0,-1157,stressed,162,flat12
14159,95,ZeroIntelligenceTrader,33,BCM,0.0,0.0,44996716.224722505,-89,stressed,163,flat12
14999,52,MomentumTrader,33,BCM,0.0,0.0,267980160.0,-508,stressed,163,flat12
20279,67,ZeroIntelligenceTrader,104,NBCM,0.0,0.0,197316960.9527949,-355,stressed,163,flat12
20459,45,MomentumTrader,33,BCM,0.0,0.0,656840447.9999999,-1166,stressed,163,flat12
14159,41,MomentumTrader,32,BCM,0.0,0.0,672724920.0,-1337,stressed,164,flat12
14159,46,MomentumTrader,32,BCM,0.0,0.0,288310679.99999994,-573,stressed,164,flat12
14159,43,MomentumTrader,100,NBCM,0.0,0.0,825182400.0,-1640,stressed,164,flat12
14999,51,MomentumTrader,32,BCM,0.0,0.0,425669904.0,-807,stressed,164,flat12
28679,4,FundamentalTrader,104,NBCM,0.0,0.0,1088189280.0,-1860,stressed,164,flat12
8699,7,FundamentalTrader,34,BCM,0.0,0.0,448101119.99999994,976,stressed,165,flat12
9719,5,FundamentalTrader,30,BCM,0.0,0.0,283044959.99999994,642,stressed,165,flat12
9719,24,FundamentalTrader,30,BCM,0.0,0.0,157835040.0,358,stressed,165,flat12
14159,42,MomentumTrader,101,NBCM,0.0,0.0,251650537.84498096,-493,stressed,165,flat12
14939,68,ZeroIntelligenceTrader,101,NBCM,0.0,0.0,288534456.0,-551,stressed,165,flat12
15779,85,ZeroIntelligenceTrader,101,NBCM,0.0,0.0,516556385.66149735,-964,stressed,165,flat12
7739,27,FundamentalTrader,30,BCM,0.0,0.0,557119200.0,1097,stressed,166,flat12
7739,9,FundamentalTrader,33,BCM,0.0,0.0,487226064.0,953,stressed,166,flat12
8699,22,FundamentalTrader,32,BCM,0.0,0.0,496430256.0,1082,stressed,166,flat12
20399,56,MomentumTrader,100,NBCM,0.0,0.0,703573919.9999999,-1252,stressed,166,flat12
20459,60,ZeroIntelligenceTrader,101,NBCM,0.0,0.0,158831423.99999997,-282,stressed,166,flat12
