regime,t,type,p50,p25,p75
stressed,24300,FT,12759182223.651358,11090719216.483784,14689583845.33738
stressed,24300,MT,2368341528.304831,2051867264.3732166,2705481460.294997
stressed,24300,ZI,1835011946.3732057,1622239442.3990166,2119581860.1387045
stressed,24360,BCM,19547390174.607704,16192280575.59875,23640085365.30732
stressed,24360,FT,12632211140.015575,11023873321.177612,14594487306.447477
stressed,24360,MT,2342759620.487483,2077682815.9572935,2684281247.995821
stressed,24360,ZI,1901103349.9175649,1672156975.1965685,2193596502.3308487
stressed,24420,BCM,19353927160.88385,15916833503.808289,23366024227.50185
stressed,24420,FT,12409228331.211594,10831613436.612194,14434156006.392504
stressed,24420,MT,2436639215.7891273,2160780902.079729,2785180031.2529736
stressed,24420,ZI,1769664407.8536544,1543540612.0098474,1989966583.6731758
stressed,24480,BCM,19361374976.979855,15706043603.599152,23245384033.10836
stressed,24480,FT,12260280400.375767,10509968275.332504,14263248417.604378
stressed,24480,MT,2539061729.342431,2223022015.8971786,2857834093.272264
stressed,24480,ZI,1764594505.5433722,1589344015.228804,2009486730.846701
stressed,24540,BCM,19221854974.2864,15671421339.87229,23178170601.088627
stressed,24540,FT,12318801260.009377,10331402180.696213,14274403471.198334
stressed,24540,MT,2509285572.8495793,2219273807.84691,2832963136.1562
stressed,24540,ZI,1796516855.832755,1599623418.4708753,2031420105.9270504
stressed,24600,BCM,19291897101.2201,15701065878.465807,23076256785.52927
stressed,24600,FT,12302443038.1916,10334117096.97217,14243621881.593586
stressed,24600,MT,2584560026.696666,2287855804.044569,2916163257.9947186
stressed,24600,ZI,1797103929.7054064,1577891475.3736508,2076451296.3071518
stressed,24660,BCM,19414275852.1119,15809767313.004726,22785134242.53863
stressed,24660,FT,12345407182.134623,10192602862.493118,14200457323.365452
stressed,24660,MT,2612971331.9679003,2312368436.2555513,2947462130.3686056
stressed,24660,ZI,1898000152.3030386,1625953728.2764378,2164227448.024041
stressed,24720,BCM,18609240196.302155,15237575804.653992,21766149968.714752
stressed,24720,FT,11793554434.426594,10003409677.640896,13735929474.1851
stressed,24720,MT,2538857389.621622,2251750658.419692,2856069743.3470325
stressed,24720,ZI,1749456399.3429298,1496124455.4286852,2003154349.5144496
stressed,24780,BCM,18566543473.46064,15136501265.438477,22139894937.208702
stressed,24780,FT,11701602400.868088,9879635417.091084,13703018209.505836
stressed,24780,MT,2463990819.575822,2191339512.5483356,2792503014.940458
stressed,24780,ZI,1909613887.9362407,1643474325.6434956,2256819036.5304413
stressed,24840,BCM,18539160996.515305,15184725765.721657,22118544886.655777
stressed,24840,FT,11862886986.802835,9907725997.363201,13771965576.007095
stressed,24840,MT,2500273155.4362655,2218714251.3561244,2794668501.501174
stressed,24840,ZI,1927084103.8862393,1701332845.422519,2283298971.914297
stressed,24900,BCM,18697547745.54835,14983312307.536528,21932841001.408886
stressed,24900,FT,11793453252.222733,9826843847.62807,13714474614.574718
stressed,24900,MT,2427263107.36849,2120359820.4678934,2734536288.71739
stressed,24900,ZI,2072797466.3683763,1774788088.1757963,2454981705.679912
stressed,24960,BCM,18821858515.90604,15378414433.68667,21979099625.93494
stressed,24960,FT,11961675186.831627,10065431436.530094,13921227231.505177
stressed,24960,MT,2432832246.238963,2130522312.0521305,2731432737.8270073
stressed,24960,ZI,2038669749.2560244,1783534357.1712663,2374164166.843702
stressed,25020,BCM,18732096642.986053,15254835522.865524,22205538896.613773
stressed,25020,FT,12082509869.792955,9998001589.55497,13931438813.094648
stressed,25020,MT,2461485556.112051,2159057710.938816,2760861811.92482
stressed,25020,ZI,2192023636.5724225,1889149777.6439357,2562253138.5812235
stressed,25080,BCM,18870378219.125305,15405841337.995052,22506861896.371597
stressed,25080,FT,12229125471.067608,10261220734.754684,14142886098.798492
stressed,25080,MT,2379622428.5290804,2082398907.9226854,2647733864.591668
stressed,25080,ZI,2302782403.9406924,1987490810.2083333,2636909778.182007
stressed,25140,BCM,18513384430.5621,15346707611.774368,22171443416.9589
stressed,25140,FT,11955931807.545563,10151524543.082314,13913224609.134869
stressed,25140,MT,2151441663.0165243,1887616025.574029,2424149653.528513
stressed,25140,ZI,2203444845.495542,1932199656.5946183,2500775561.925184
stressed,25200,BCM,18611203581.25659,15472906990.50928,22401711643.04692
stressed,25200,FT,12004510853.461876,10189034336.46688,13962280775.147766
stressed,25200,MT,2281703110.372184,2013194879.892446,2579222068.228281
stressed,25200,ZI,2156811665.5883994,1941258359.3605862,2460600257.4342637
stressed,25260,BCM,18732887204.517525,15216989738.116539,22437596556.450703
stressed,25260,FT,11983797623.674587,10062020275.729898,13884794281.35799
stressed,25260,MT,2267541901.729815,1982291106.6759462,2570823999.0611534
stressed,25260,ZI,2296742912.4205294,2102667374.4685419,2588771161.798704
stressed,25320,BCM,18772090163.86745,15281119176.879257,22194659207.068226
stressed,25320,FT,12112141078.510696,10175534164.797838,13928326005.529032
stressed,25320,MT,2182204708.568611,1906389740.1550906,2483241276.425304
stressed,25320,ZI,2258883346.453228,2085082882.9164503,2611709696.0515637
stressed,25380,BCM,18831241286.064285,15532184422.077879,22390267508.65247
stressed,25380,FT,12172502674.37993,10250496463.009266,14068546368.678276
stressed,25380,MT,2158774660.941991,1892767339.763146,2457918123.546799
stressed,25380,ZI,2314980711.165113,2122373850.3331652,2669899714.4351125
stressed,25440,BCM,18846196260.647232,15397436668.712605,22559430654.029312
stressed,25440,FT,12214306048.32431,10354536817.739819,14201540962.722582
stressed,25440,MT,2145911817.8327298,1877805273.293898,2439335533.425336
stressed,25440,ZI,2245830335.72617,2086193738.725656,2587054034.1381493
stressed,25500,BCM,18087354160.673584,15121543941.678236,21674712850.80126
stressed,25500,FT,11773204270.4864,9942171147.336159,13671327966.259975
stressed,25500,MT,2098922793.8672953,1836618394.0408669,2363794166.3870134
stressed,25500,ZI,2210979231.5038967,2018217190.0569887,2504708821.3867455
stressed,25560,BCM,18171350948.54412,15085449826.382547,22006947923.252213
stressed,25560,FT,11937765817.281015,10085501842.452606,13754769725.049656
stressed,25560,MT,2050426343.23174,1795573513.5664377,2303663711.437668
stressed,25560,ZI,2117235785.5283775,1972127124.6821465,2443241712.132597
stressed,25620,BCM,18329285465.780094,15427116353.420687,21963045452.735535
stressed,25620,FT,11988093021.770285,10197356882.560818,13876473610.44721
stressed,25620,MT,1971119983.9287386,1701719529.9425144,2224853774.8557014
stressed,25620,ZI,2141424105.9832907,1986878160.5361857,2480072696.9916096
stressed,25680,BCM,18346112133.72943,15212186250.261936,21932502658.806316
stressed,25680,FT,11990152070.715542,10241852845.526432,13947257708.74203
stressed,25680,MT,1967844134.5711808,1709717298.7748704,2222635254.4249363
stressed,25680,ZI,2117403742.9226997,1931214930.0192323,2408646378.5223455
stressed,25740,BCM,18331650696.444183,15286046045.888855,21943357920.51403
stressed,25740,FT,11981477351.904984,10228099984.571419,13946997283.797285
stressed,25740,MT,1928457009.6554227,1671522423.4359996,2164328592.646299
stressed,25740,ZI,2137524992.829129,1957466745.5409486,2438034499.9628954
stressed,25800,BCM,18380823234.333694,15240678934.600218,21825982843.835014
stressed,25800,FT,11943989445.225903,10240781347.899706,13902518551.761013
stressed,25800,MT,1911340466.3588638,1655493054.025192,2140505372.381885
stressed,25800,ZI,2109096338.5300627,1917584578.8518424,2384837933.5148416
stressed,25860,BCM,18450583305.44657,15111593556.983839,21796247059.244904
stressed,25860,FT,11903298540.804745,10306089317.282364,13922230970.485384
stressed,25860,MT,1900690851.022844,1643200169.8311796,2124096050.9679317
stressed,25860,ZI,2126281622.9880085,1940045660.5849562,2435039813.320994
stressed,25920,BCM,18799483654.007812,15489790587.891527,22252207570.217346
stressed,25920,FT,12108691107.478573,10561177779.510681,14271744370.05807
stressed,25920,MT,1996648979.2478912,1737182848.7988126,2260625854.4677515
stressed,25920,ZI,2090300848.6460233,1924958539.73216,2344226063.5784736
stressed,25980,BCM,19072923341.09341,15698274574.69764,22486506346.311615
stressed,25980,FT,12273160679.60056,10588392395.648546,14330992974.705135
stressed,25980,MT,2035656581.2163277,1760901682.4432805,2300122782.294593
stressed,25980,ZI,2234245587.4998026,2047760940.747628,2505573058.257678
stressed,26040,BCM,18989384041.883675,15456792706.053337,22417701860.41892
stressed,26040,FT,12217145217.140903,10642032256.408545,14436806449.027555
stressed,26040,MT,1967630029.3169012,1677568371.1582131,2215680998.3948627
stressed,26040,ZI,2185189405.863542,2002377769.9840972,2478120054.4704866
stressed,26100,BCM,18882083695.721985,15519173093.50892,22411954738.01947
stressed,26100,FT,12179450360.539595,10604750689.405495,14365495275.44579
stressed,26100,MT,1987405904.0542529,1723756450.3431764,2234523460.6029377
stressed,26100,ZI,2098407099.1851125,1925515554.071073,2371845858.7396445
stressed,26160,BCM,18945681028.27005,15723001056.808924,22638687944.243473
stressed,26160,FT,12254161029.766438,10690248526.729551,14399120378.12218
stressed,26160,MT,1962453481.4564977,1687535410.2011874,2208671986.7006907
stressed,26160,ZI,2151299999.4074087,1943183509.5344744,2431998006.374449
stressed,26220,BCM,18959572049.846775,15743446736.704382,22741740058.214783
stressed,26220,FT,12203482562.836864,10708714913.102322,14295446827.457253
stressed,26220,MT,1924528822.190158,1662683738.7652283,2170060480.0332413
stressed,26220,ZI,2198240169.4412694,1987158499.5864954,2484401316.1639056
stressed,26280,BCM,18855204198.08024,15631674802.78849,22634552299.119556
stressed,26280,FT,11983513764.678993,10584522392.381983,14134359483.697016
stressed,26280,MT,2031718594.483964,1793585432.3162174,2272384463.8681083
stressed,26280,ZI,1997157576.4649518,1805056573.9887633,2286021278.068866
stressed,26340,BCM,18822163034.25315,15694523381.739159,22640128490.482693
stressed,26340,FT,11917057993.263542,10462214718.697426,14019360376.845173
stressed,26340,MT,2059727463.586249,1831992193.6867645,2297712194.4082313
stressed,26340,ZI,2063001743.0033135,1886606475.3012857,2401058261.5336013
stressed,26400,BCM,18635824783.678596,15795352724.278597,22641422331.42533
stressed,26400,FT,11951650107.22342,10497709490.979055,13938955804.021103
stressed,26400,MT,1986994931.261726,1754487751.8050995,2225778366.6851816
stressed,26400,ZI,2016501124.8222666,1822751916.11023,2317514506.6696606
stressed,26460,BCM,18652406629.81668,15712315023.405403,22548606068.61058
stressed,26460,FT,11898679999.288563,10466613180.504763,13869768244.68912
stressed,26460,MT,1944089952.0434175,1713220132.0141346,2182332804.961856
stressed,26460,ZI,1992507123.9699326,1807452191.588459,2269014058.344507
stressed,26520,BCM,18630801916.63975,15568635732.302359,22514192989.851807
stressed,26520,FT,11770825848.675983,10367283540.588243,13809989344.741585
stressed,26520,MT,1943896658.8729753,1721143334.8683283,2177564565.3026958
stressed,26520,ZI,1873357638.8246813,1701419494.8834214,2175033235.3541613
stressed,26580,BCM,18393395170.996643,15592048072.139492,22183533839.553608
stressed,26580,FT,11842530120.717213,10428850559.728544,13971823849.790861
stressed,26580,MT,1972960255.6107993,1743706028.0006804,2212772061.176953
stressed,26580,ZI,1895895788.771981,1706150180.4408948,2167518976.714485
stressed,26640,BCM,18468532792.935944,15515311158.541485,22137190658.808342
stressed,26640,FT,11836733059.601038,10364634503.70951,14055413617.93072
stressed,26640,MT,1931335797.6244895,1707154277.5932956,2173720825.2027993
stressed,26640,ZI,1937997297.8659515,1687296896.077915,2163133029.9718714
stressed,26700,BCM,18492772694.76815,15663134619.588741,22295933645.953926
stressed,26700,FT,11856210960.006823,10387288546.422232,14107647053.229033
stressed,26700,MT,1921210341.2483873,1711926400.9309027,2131578567.1768608
stressed,26700,ZI,2000827352.7777188,1775320827.3627656,2250560822.5533614
stressed,26760,BCM,18163230616.24278,15425105782.772705,21983554762.7607
stressed,26760,FT,11693418942.595406,10184669698.785435,13867512158.945408
stressed,26760,MT,1888453563.8771489,1672524313.0197027,2105998649.94945
stressed,26760,ZI,1986998147.3892047,1726057404.2235136,2250443465.9845705
stressed,26820,BCM,18019511415.73806,15423302233.269445,21975678493.31518
stressed,26820,FT,11582174773.029377,10102043901.523882,13667189362.510056
stressed,26820,MT,1962822005.4607542,1728354234.047674,2162635262.0285025
stressed,26820,ZI,1809812723.920789,1538280653.5479474,2028001975.749625
stressed,26880,BCM,17933259739.561974,15529536322.190863,22190332379.947746
stressed,26880,FT,11755542568.37768,10185410299.062616,13757277581.21151
stressed,26880,MT,1944747529.6195717,1719132056.5752048,2161191630.0617247
stressed,26880,ZI,1886627395.4468477,1684273585.4378862,2165654757.2153573
stressed,26940,BCM,17817461405.754364,15423643616.50157,22131973179.85585
stressed,26940,FT,11818003630.190483,10293742694.035133,13861038157.71784
stressed,26940,MT,1955816354.1889663,1727163813.601033,2175819099.5452166
stressed,26940,ZI,1835407478.4056368,1635261806.0630116,2092546209.7502475
stressed,27000,BCM,17909440547.459183,15397470582.364372,22132064778.323586
stressed,27000,FT,11897854120.774864,10302654615.614841,13936186826.558748
stressed,27000,MT,1946974435.49851,1712125250.3814697,2158323397.487544
stressed,27000,ZI,1927518327.9940581,1708440602.021029,2215226448.597843
stressed,27060,BCM,17883462043.1118,15342562610.673939,22230898337.926044
stressed,27060,FT,11884809601.931194,10358313561.41301,13897901634.756062
stressed,27060,MT,1932512192.949765,1704971210.6445372,2144576475.582681
stressed,27060,ZI,1913319664.9482956,1702629134.1947322,2223323837.352643
stressed,27120,BCM,17347127602.041046,14974097385.85647,21475708904.137035
stressed,27120,FT,11517670476.745728,9972120144.081259,13377588849.869085
stressed,27120,MT,1900632969.9955187,1693381244.3367085,2126476560.766512
stressed,27120,ZI,1730827133.0318506,1465309067.9283047,1988500134.3063922
stressed,27180,BCM,17442611580.72084,15094588566.745808,21508837592.81717
stressed,27180,FT,11521032565.383677,10006266787.739796,13444379984.48948
stressed,27180,MT,1911164479.17433,1713847906.1504557,2145653856.3120503
stressed,27180,ZI,1789634914.3776321,1540115476.202346,2088448000.1542153
stressed,27240,BCM,17459500245.31646,14901189649.227516,21732905318.470753
stressed,27240,FT,11703697996.9282,10126322415.682156,13538615946.235071
stressed,27240,MT,1923434995.6031866,1716860944.4777126,2153475999.740727
stressed,27240,ZI,1815010519.1248164,1541348174.990964,2076749283.5091403
stressed,27300,BCM,17471788250.340313,15005070625.089819,21950724200.951324
stressed,27300,FT,11653205150.459045,10118542056.24555,13547182048.131203
stressed,27300,MT,1889587967.713185,1706893414.078456,2150301376.5684233
stressed,27300,ZI,1878133761.8533607,1600388083.628562,2172485599.6602197
stressed,27360,BCM,17264144980.153152,15034416623.8542,21616980087.00801
stressed,27360,FT,11628709662.94814,10121997210.004261,13529892140.166538
stressed,27360,MT,1862871076.366063,1675353000.0503821,2111948839.4497604
stressed,27360,ZI,1830109364.090585,1557217606.2021058,2157277183.930912
stressed,27420,BCM,17347343896.98395,15026333569.110886,21778142416.00866
stressed,27420,FT,11670742427.156746,10122967545.777134,13613901333.489735
stressed,27420,MT,1865027014.4480479,1650107531.3589995,2095731693.152042
stressed,27420,ZI,1929428418.92585,1644812771.1563883,2244124745.54
stressed,27480,BCM,17334364268.596123,15047231042.405558,21668534453.693436
